amfi_code,date,nav
120586,2017-01-25,33.36
120586,2017-01-27,33.6
120586,2017-01-30,33.63
120586,2017-01-31,33.3
120586,2017-02-01,33.84
120586,2017-02-02,34.07
120586,2017-02-03,34.17
120586,2017-02-06,34.52
120586,2017-02-07,34.35
120586,2017-02-08,34.38
120586,2017-02-09,34.35
120586,2017-02-10,34.43
120586,2017-02-13,34.45
120586,2017-02-14,34.37
120586,2017-02-15,34.06
120586,2017-02-16,34.37
120586,2017-02-17,34.6
120586,2017-02-20,34.79
120586,2017-02-21,34.91
120586,2017-02-22,34.93
120586,2017-02-23,34.96
120586,2017-02-27,34.78
120586,2017-02-28,34.76
120586,2017-03-01,34.94
120586,2017-03-02,34.68
120586,2017-03-03,34.68
120586,2017-03-06,34.89
120586,2017-03-07,34.78
120586,2017-03-08,34.69
120586,2017-03-09,34.69
120586,2017-03-10,34.69
120586,2017-03-14,35.28
120586,2017-03-15,35.26
120586,2017-03-16,35.54
120586,2017-03-17,35.49
120586,2017-03-20,35.37
120586,2017-03-21,35.35
120586,2017-03-22,35.05
120586,2017-03-23,35.27
120586,2017-03-24,35.37
120586,2017-03-27,35.12
120586,2017-03-28,35.35
120586,2017-03-29,35.54
120586,2017-03-30,35.64
120586,2017-03-31,35.61
120586,2017-04-03,35.78
120586,2017-04-05,35.98
120586,2017-04-06,35.98
120586,2017-04-07,35.85
120586,2017-04-10,36.0
120586,2017-04-11,36.22
120586,2017-04-12,36.08
120586,2017-04-13,35.94
120586,2017-04-17,35.79
120586,2017-04-18,35.64
120586,2017-04-19,35.68
120586,2017-04-20,35.74
120586,2017-04-21,35.59
120586,2017-04-24,35.88
120586,2017-04-25,36.24
120586,2017-04-26,36.43
120586,2017-04-27,36.39
120586,2017-04-28,36.4
120586,2017-05-02,36.3
120586,2017-05-03,36.23
120586,2017-05-04,36.54
120586,2017-05-05,36.21
120586,2017-05-08,36.4
120586,2017-05-09,36.42
120586,2017-05-10,36.71
120586,2017-05-11,36.67
120586,2017-05-12,36.61
120586,2017-05-15,36.87
120586,2017-05-16,37.1
120586,2017-05-17,37.13
120586,2017-05-18,36.71
120586,2017-05-19,36.72
120586,2017-05-22,36.6
120586,2017-05-23,36.42
120586,2017-05-24,36.26
120586,2017-05-25,36.81
120586,2017-05-26,37.14
120586,2017-05-29,36.97
120586,2017-05-30,37.14
120586,2017-05-31,37.27
120586,2017-06-01,37.24
120586,2017-06-02,37.4
120586,2017-06-05,37.51
120586,2017-06-06,37.31
120586,2017-06-07,37.48
120586,2017-06-08,37.52
120586,2017-06-09,37.6
120586,2017-06-12,37.43
120586,2017-06-13,37.41
120586,2017-06-14,37.4
120586,2017-06-15,37.28
120586,2017-06-16,37.32
120586,2017-06-19,37.6
120586,2017-06-20,37.66
120586,2017-06-21,37.58
120586,2017-06-22,37.48
120586,2017-06-23,37.22
120586,2017-06-27,36.95
120586,2017-06-28,37.03
120586,2017-06-29,37.08
120586,2017-06-30,37.14
120586,2017-07-03,37.4
120586,2017-07-04,37.34
120586,2017-07-05,37.45
120586,2017-07-06,37.64
120586,2017-07-07,37.64
120586,2017-07-10,38.01
120586,2017-07-11,37.95
120586,2017-07-12,38.19
120586,2017-07-13,38.56
120586,2017-07-14,38.61
120586,2017-07-17,38.72
120586,2017-07-18,38.48
120586,2017-07-19,38.85
120586,2017-07-20,38.78
120586,2017-07-21,38.93
120586,2017-07-24,39.08
120586,2017-07-25,39.06
120586,2017-07-26,39.22
120586,2017-07-27,39.16
120586,2017-07-28,39.08
120586,2017-07-31,39.38
120586,2017-08-01,39.55
120586,2017-08-02,39.44
120586,2017-08-03,39.14
120586,2017-08-04,39.47
120586,2017-08-07,39.65
120586,2017-08-08,39.32
120586,2017-08-09,38.91
120586,2017-08-10,38.47
120586,2017-08-11,38.11
120586,2017-08-14,38.64
120586,2017-08-16,39.18
120586,2017-08-17,39.11
120586,2017-08-18,38.88
120586,2017-08-21,38.5
120586,2017-08-22,38.56
120586,2017-08-23,38.93
120586,2017-08-24,39.07
120586,2017-08-28,39.3
120586,2017-08-29,38.82
120586,2017-08-30,39.19
120586,2017-08-31,39.27
120586,2017-09-01,39.5
120586,2017-09-04,39.22
120586,2017-09-05,39.33
120586,2017-09-06,39.25
120586,2017-09-07,39.38
120586,2017-09-08,39.38
120586,2017-09-11,39.78
120586,2017-09-12,40.03
120586,2017-09-13,39.93
120586,2017-09-14,40.0
120586,2017-09-15,39.98
120586,2017-09-18,40.17
120586,2017-09-19,40.21
120586,2017-09-20,40.15
120586,2017-09-21,40.01
120586,2017-09-22,39.34
120586,2017-09-25,38.95
120586,2017-09-26,39.11
120586,2017-09-27,38.58
120586,2017-09-28,38.83
120586,2017-09-29,39.06
120586,2017-10-03,39.23
120586,2017-10-04,39.31
120586,2017-10-05,39.21
120586,2017-10-06,39.63
120586,2017-10-09,39.63
120586,2017-10-10,39.83
120586,2017-10-11,39.72
120586,2017-10-12,40.16
120586,2017-10-13,40.36
120586,2017-10-16,40.51
120586,2017-10-17,40.52
120586,2017-10-18,40.27
120586,2017-10-23,40.15
120586,2017-10-24,40.26
120586,2017-10-25,41.04
120586,2017-10-26,41.21
120586,2017-10-27,41.18
120586,2017-10-30,41.4
120586,2017-10-31,41.4
120586,2017-11-01,41.9
120586,2017-11-02,41.8
120586,2017-11-03,41.95
120586,2017-11-06,42.01
120586,2017-11-07,41.49
120586,2017-11-08,41.33
120586,2017-11-09,41.39
120586,2017-11-10,41.56
120586,2017-11-13,41.22
120586,2017-11-14,41.04
120586,2017-11-15,40.72
120586,2017-11-16,41.13
120586,2017-11-17,41.46
120586,2017-11-20,41.5
120586,2017-11-21,41.65
120586,2017-11-22,41.64
120586,2017-11-23,41.67
120586,2017-11-24,41.81
120586,2017-11-27,41.97
120586,2017-11-28,41.84
120586,2017-11-29,41.82
120586,2017-11-30,41.32
120586,2017-12-01,40.9
120586,2017-12-04,41.01
120586,2017-12-05,40.94
120586,2017-12-06,40.62
120586,2017-12-07,41.32
120586,2017-12-08,41.74
120586,2017-12-11,41.94
120586,2017-12-12,41.64
120586,2017-12-13,41.33
120586,2017-12-14,41.55
120586,2017-12-15,41.77
120586,2017-12-18,42.06
120586,2017-12-19,42.48
120586,2017-12-20,42.4
120586,2017-12-21,42.44
120586,2017-12-22,42.66
120586,2017-12-26,42.79
120586,2017-12-27,42.59
120586,2017-12-28,42.5
120586,2017-12-29,42.68
120586,2018-01-01,42.44
120586,2018-01-02,42.4
120586,2018-01-03,42.4
120586,2018-01-04,42.63
120586,2018-01-05,42.85
120586,2018-01-08,43.02
120586,2018-01-09,42.97
120586,2018-01-10,42.91
120586,2018-01-11,42.96
120586,2018-01-12,43.05
120586,2018-01-15,43.13
120586,2018-01-16,42.92
120586,2018-01-17,43.33
120586,2018-01-18,43.27
120586,2018-01-19,43.55
120586,2018-01-22,43.67
120586,2018-01-23,44.22
120586,2018-01-24,44.14
120586,2018-01-25,43.97
120586,2018-01-29,44.04
120586,2018-01-30,43.8
120586,2018-01-31,43.68
120586,2018-02-01,43.58
120586,2018-02-02,42.56
120586,2018-02-05,42.4
120586,2018-02-06,41.84
120586,2018-02-07,41.91
120586,2018-02-08,42.41
120586,2018-02-09,42.0
120586,2018-02-12,42.33
120586,2018-02-14,42.09
120586,2018-02-15,42.15
120586,2018-02-16,41.7
120586,2018-02-19,41.34
120586,2018-02-20,41.26
120586,2018-02-21,41.31
120586,2018-02-22,41.19
120586,2018-02-23,41.77
120586,2018-02-26,42.15
120586,2018-02-27,42.0
120586,2018-02-28,41.82
120586,2018-03-01,41.55
120586,2018-03-05,41.2
120586,2018-03-06,40.75
120586,2018-03-07,40.38
120586,2018-03-08,40.74
120586,2018-03-09,40.63
120586,2018-03-12,41.34
120586,2018-03-13,41.53
120586,2018-03-14,41.53
120586,2018-03-15,41.29
120586,2018-03-16,40.72
120586,2018-03-19,40.28
120586,2018-03-20,40.43
120586,2018-03-21,40.56
120586,2018-03-22,40.35
120586,2018-03-23,39.95
120586,2018-03-26,40.43
120586,2018-03-27,40.77
120586,2018-03-28,40.48
120586,2018-04-02,40.74
120586,2018-04-03,40.94
120586,2018-04-04,40.47
120586,2018-04-05,41.25
120586,2018-04-06,41.33
120586,2018-04-09,41.54
120586,2018-04-10,41.73
120586,2018-04-11,41.7
120586,2018-04-12,41.82
120586,2018-04-13,41.87
120586,2018-04-16,42.07
120586,2018-04-17,42.2
120586,2018-04-18,42.13
120586,2018-04-19,42.38
120586,2018-04-20,42.3
120586,2018-04-23,42.31
120586,2018-04-24,42.3
120586,2018-04-25,42.06
120586,2018-04-26,42.06
120586,2018-04-27,42.42
120586,2018-04-30,42.53
120586,2018-05-02,42.24
120586,2018-05-03,42.06
120586,2018-05-04,41.78
120586,2018-05-07,42.21
120586,2018-05-08,42.39
120586,2018-05-09,42.34
120586,2018-05-10,42.24
120586,2018-05-11,42.46
120586,2018-05-14,42.51
120586,2018-05-15,42.46
120586,2018-05-16,42.14
120586,2018-05-17,41.93
120586,2018-05-18,41.5
120586,2018-05-21,41.28
120586,2018-05-22,41.55
120586,2018-05-23,41.22
120586,2018-05-24,41.43
120586,2018-05-25,42.0
120586,2018-05-28,42.36
120586,2018-05-29,42.17
120586,2018-05-30,42.02
120586,2018-05-31,42.35
120586,2018-06-01,42.1
120586,2018-06-04,41.75
120586,2018-06-05,41.63
120586,2018-06-06,42.0
120586,2018-06-07,42.35
120586,2018-06-08,42.38
120586,2018-06-11,42.45
120586,2018-06-12,42.56
120586,2018-06-13,42.61
120586,2018-06-14,42.44
120586,2018-06-15,42.31
120586,2018-06-18,42.26
120586,2018-06-19,41.97
120586,2018-06-20,42.04
120586,2018-06-21,41.88
120586,2018-06-22,42.18
120586,2018-06-25,41.83
120586,2018-06-26,41.84
120586,2018-06-27,41.36
120586,2018-06-28,41.06
120586,2018-06-29,41.61
120586,2018-07-02,41.4
120586,2018-07-03,41.6
120586,2018-07-04,41.74
120586,2018-07-05,41.54
120586,2018-07-06,41.54
120586,2018-07-09,41.95
120586,2018-07-10,42.33
120586,2018-07-11,42.0
120586,2018-07-12,42.14
120586,2018-07-13,41.91
120586,2018-07-16,41.51
120586,2018-07-17,41.95
120586,2018-07-18,41.74
120586,2018-07-19,41.61
120586,2018-07-20,41.9
120586,2018-07-23,42.35
120586,2018-07-24,42.68
120586,2018-07-25,42.52
120586,2018-07-26,42.93
120586,2018-07-27,43.41
120586,2018-07-30,43.81
120586,2018-07-31,43.82
120586,2018-08-01,43.64
120586,2018-08-02,43.35
120586,2018-08-03,43.8
120586,2018-08-06,44.16
120586,2018-08-07,44.12
120586,2018-08-08,44.27
120586,2018-08-09,44.52
120586,2018-08-10,44.23
120586,2018-08-13,43.83
120586,2018-08-14,44.14
120586,2018-08-16,44.06
120586,2018-08-17,44.4
120586,2018-08-20,44.71
120586,2018-08-21,44.86
120586,2018-08-23,44.84
120586,2018-08-24,44.76
120586,2018-08-27,45.36
120586,2018-08-28,45.45
120586,2018-08-29,45.35
120586,2018-08-30,45.47
120586,2018-08-31,45.63
120586,2018-09-03,45.29
120586,2018-09-04,44.8
120586,2018-09-05,44.8
120586,2018-09-06,44.92
120586,2018-09-07,45.22
120586,2018-09-10,44.75
120586,2018-09-11,44.21
120586,2018-09-12,44.43
120586,2018-09-14,45.07
120586,2018-09-17,44.69
120586,2018-09-18,44.13
120586,2018-09-19,44.08
120586,2018-09-21,43.87
120586,2018-09-24,43.02
120586,2018-09-25,43.51
120586,2018-09-26,43.37
120586,2018-09-27,43.03
120586,2018-09-28,42.65
120586,2018-10-01,42.95
120586,2018-10-03,42.44
120586,2018-10-04,41.87
120586,2018-10-05,40.65
120586,2018-10-08,40.41
120586,2018-10-09,40.15
120586,2018-10-10,40.96
120586,2018-10-11,40.16
120586,2018-10-12,41.0
120586,2018-10-15,41.17
120586,2018-10-16,41.49
120586,2018-10-17,41.05
120586,2018-10-19,40.71
120586,2018-10-22,40.69
120586,2018-10-23,40.35
120586,2018-10-24,40.7
120586,2018-10-25,40.22
120586,2018-10-26,39.89
120586,2018-10-29,40.83
120586,2018-10-30,40.76
120586,2018-10-31,41.39
120586,2018-11-01,41.39
120586,2018-11-02,42.08
120586,2018-11-05,41.97
120586,2018-11-06,41.86
120586,2018-11-09,42.01
120586,2018-11-12,41.52
120586,2018-11-13,41.92
120586,2018-11-14,41.94
120586,2018-11-15,42.02
120586,2018-11-16,42.35
120586,2018-11-19,42.54
120586,2018-11-20,42.01
120586,2018-11-21,41.95
120586,2018-11-22,41.67
120586,2018-11-26,41.88
120586,2018-11-27,42.03
120586,2018-11-28,41.85
120586,2018-11-29,42.16
120586,2018-11-30,42.2
120586,2018-12-03,42.43
120586,2018-12-04,42.5
120586,2018-12-05,41.96
120586,2018-12-06,41.25
120586,2018-12-07,41.43
120586,2018-12-10,40.9
120586,2018-12-11,41.09
120586,2018-12-12,41.93
120586,2018-12-13,42.17
120586,2018-12-14,42.41
120586,2018-12-17,42.75
120586,2018-12-18,42.9
120586,2018-12-19,43.23
120586,2018-12-20,43.06
120586,2018-12-21,42.48
120586,2018-12-24,41.99
120586,2018-12-26,42.22
120586,2018-12-27,42.34
120586,2018-12-28,42.73
120586,2018-12-31,42.77
120586,2019-01-01,42.92
120586,2019-01-02,42.34
120586,2019-01-03,41.86
120586,2019-01-04,42.13
120586,2019-01-07,42.3
120586,2019-01-08,42.48
120586,2019-01-09,42.7
120586,2019-01-10,42.61
120586,2019-01-11,42.61
120586,2019-01-14,42.34
120586,2019-01-15,42.76
120586,2019-01-16,42.8
120586,2019-01-17,42.77
120586,2019-01-18,42.53
120586,2019-01-21,42.57
120586,2019-01-22,42.42
120586,2019-01-23,42.1
120586,2019-01-24,42.06
120586,2019-01-25,41.75
120586,2019-01-28,41.28
120586,2019-01-29,41.25
120586,2019-01-30,41.41
120586,2019-01-31,41.97
120586,2019-02-01,42.03
120586,2019-02-04,41.92
120586,2019-02-05,41.89
120586,2019-02-06,42.4
120586,2019-02-07,42.52
120586,2019-02-08,41.96
120586,2019-02-11,41.7
120586,2019-02-12,41.5
120586,2019-02-13,41.24
120586,2019-02-14,41.03
120586,2019-02-15,40.89
120586,2019-02-18,40.7
120586,2019-02-19,40.72
120586,2019-02-20,41.27
120586,2019-02-21,41.45
120586,2019-02-22,41.68
120586,2019-02-25,42.04
120586,2019-02-26,41.86
120586,2019-02-27,41.76
120586,2019-02-28,41.97
120586,2019-03-01,42.21
120586,2019-03-05,42.8
120586,2019-03-06,43.06
120586,2019-03-07,42.92
120586,2019-03-08,42.86
120586,2019-03-11,43.56
120586,2019-03-12,43.93
120586,2019-03-13,43.82
120586,2019-03-14,43.86
120586,2019-03-15,44.18
120586,2019-03-18,44.21
120586,2019-03-19,44.42
120586,2019-03-20,44.25
120586,2019-03-22,44.1
120586,2019-03-25,43.84
120586,2019-03-26,44.23
120586,2019-03-27,44.04
120586,2019-03-28,44.41
120586,2019-03-29,44.62
120586,2019-04-01,44.84
120586,2019-04-02,44.97
120586,2019-04-03,44.63
120586,2019-04-04,44.59
120586,2019-04-05,44.84
120586,2019-04-08,44.67
120586,2019-04-09,44.89
120586,2019-04-10,44.57
120586,2019-04-11,44.58
120586,2019-04-12,44.78
120586,2019-04-15,44.93
120586,2019-04-16,45.28
120586,2019-04-18,45.03
120586,2019-04-22,44.55
120586,2019-04-23,44.43
120586,2019-04-24,44.91
120586,2019-04-25,44.67
120586,2019-04-26,44.98
120586,2019-04-30,45.07
120586,2019-05-02,44.88
120586,2019-05-03,44.98
120586,2019-05-06,44.6
120586,2019-05-07,44.29
120586,2019-05-08,43.86
120586,2019-05-09,43.61
120586,2019-05-10,43.54
120586,2019-05-13,42.97
120586,2019-05-14,43.28
120586,2019-05-15,43.08
120586,2019-05-16,43.37
120586,2019-05-17,43.75
120586,2019-05-20,45.26
120586,2019-05-21,44.77
120586,2019-05-22,44.92
120586,2019-05-23,44.64
120586,2019-05-24,45.47
120586,2019-05-27,45.92
120586,2019-05-28,46.01
120586,2019-05-29,45.58
120586,2019-05-30,45.82
120586,2019-05-31,45.78
120586,2019-06-03,46.22
120586,2019-06-04,46.07
120586,2019-06-06,45.54
120586,2019-06-07,45.61
120586,2019-06-10,45.82
120586,2019-06-11,45.98
120586,2019-06-12,45.83
120586,2019-06-13,45.94
120586,2019-06-14,45.58
120586,2019-06-17,45.03
120586,2019-06-18,45.16
120586,2019-06-19,45.12
120586,2019-06-20,45.67
120586,2019-06-21,45.41
120586,2019-06-24,45.28
120586,2019-06-25,45.5
120586,2019-06-26,45.81
120586,2019-06-27,45.84
120586,2019-06-28,45.75
120586,2019-07-01,45.98
120586,2019-07-02,46.18
120586,2019-07-03,46.21
120586,2019-07-04,46.31
120586,2019-07-05,45.73
120586,2019-07-08,44.74
120586,2019-07-09,44.77
120586,2019-07-10,44.49
120586,2019-07-11,44.75
120586,2019-07-12,44.72
120586,2019-07-15,44.82
120586,2019-07-16,45.05
120586,2019-07-17,45.11
120586,2019-07-18,44.71
120586,2019-07-19,44.13
120586,2019-07-22,44.01
120586,2019-07-23,44.03
120586,2019-07-24,43.79
120586,2019-07-25,43.87
120586,2019-07-26,43.88
120586,2019-07-29,43.46
120586,2019-07-30,43.16
120586,2019-07-31,43.24
120586,2019-08-01,42.61
120586,2019-08-02,42.68
120586,2019-08-05,42.27
120586,2019-08-06,42.63
120586,2019-08-07,42.28
120586,2019-08-08,42.86
120586,2019-08-09,43.11
120586,2019-08-13,42.1
120586,2019-08-14,42.68
120586,2019-08-16,42.8
120586,2019-08-19,42.86
120586,2019-08-20,42.71
120586,2019-08-21,42.35
120586,2019-08-22,41.74
120586,2019-08-23,42.1
120586,2019-08-26,42.85
120586,2019-08-27,43.03
120586,2019-08-28,42.74
120586,2019-08-29,42.56
120586,2019-08-30,42.79
120586,2019-09-03,41.92
120586,2019-09-04,42.23
120586,2019-09-05,42.4
120586,2019-09-06,42.82
120586,2019-09-09,42.96
120586,2019-09-11,43.06
120586,2019-09-12,42.9
120586,2019-09-13,43.29
120586,2019-09-16,43.09
120586,2019-09-17,42.47
120586,2019-09-18,42.51
120586,2019-09-19,42.14
120586,2019-09-20,44.14
120586,2019-09-23,45.15
120586,2019-09-24,45.03
120586,2019-09-25,44.41
120586,2019-09-26,45.03
120586,2019-09-27,44.9
120586,2019-09-30,44.88
120586,2019-10-01,44.47
120586,2019-10-03,44.17
120586,2019-10-04,43.63
120586,2019-10-07,43.48
120586,2019-10-09,44.16
120586,2019-10-10,43.87
120586,2019-10-11,44.21
120586,2019-10-14,44.36
120586,2019-10-15,44.69
120586,2019-10-16,44.79
120586,2019-10-17,45.29
120586,2019-10-18,45.53
120586,2019-10-22,45.13
120586,2019-10-23,45.25
120586,2019-10-24,45.12
120586,2019-10-25,45.1
120586,2019-10-29,45.82
120586,2019-10-30,46.06
120586,2019-10-31,46.08
120586,2019-11-01,46.14
120586,2019-11-04,46.36
120586,2019-11-05,46.21
120586,2019-11-06,46.44
120586,2019-11-07,46.55
120586,2019-11-08,46.21
120586,2019-11-11,46.25
120586,2019-11-13,45.9
120586,2019-11-14,46.05
120586,2019-11-15,46.13
120586,2019-11-18,46.18
120586,2019-11-19,46.35
120586,2019-11-20,46.44
120586,2019-11-21,46.17
120586,2019-11-22,46.06
120586,2019-11-25,46.71
120586,2019-11-26,46.57
120586,2019-11-27,46.77
120586,2019-11-28,47.02
120586,2019-11-29,46.7
120586,2019-12-02,46.68
120586,2019-12-03,46.44
120586,2019-12-04,46.68
120586,2019-12-05,46.49
120586,2019-12-06,46.16
120586,2019-12-09,46.19
120586,2019-12-10,45.95
120586,2019-12-11,46.17
120586,2019-12-12,46.37
120586,2019-12-13,46.83
120586,2019-12-16,46.65
120586,2019-12-17,47.1
120586,2019-12-18,47.23
120586,2019-12-19,47.35
120586,2019-12-20,47.43
120586,2019-12-23,47.45
120586,2019-12-24,47.36
120586,2019-12-26,47.08
120586,2019-12-27,47.54
120586,2019-12-30,47.57
120586,2019-12-31,47.26
120586,2020-01-01,47.33
120586,2020-01-02,47.65
120586,2020-01-03,47.43
120586,2020-01-06,46.62
120586,2020-01-07,46.81
120586,2020-01-08,46.73
120586,2020-01-09,47.39
120586,2020-01-10,47.54
120586,2020-01-13,47.86
120586,2020-01-14,48.03
120586,2020-01-15,48.01
120586,2020-01-16,48.03
120586,2020-01-17,48.04
120586,2020-01-20,47.67
120586,2020-01-21,47.39
120586,2020-01-22,47.17
120586,2020-01-23,47.53
120586,2020-01-24,47.88
120586,2020-01-27,47.42
120586,2020-01-28,47.1
120586,2020-01-29,47.38
120586,2020-01-30,47.05
120586,2020-01-31,46.73
120586,2020-02-03,45.66
120586,2020-02-04,46.62
120586,2020-02-05,47.09
120586,2020-02-06,47.28
120586,2020-02-07,47.29
120586,2020-02-10,46.92
120586,2020-02-11,47.2
120586,2020-02-12,47.52
120586,2020-02-13,47.39
120586,2020-02-14,47.13
120586,2020-02-17,46.79
120586,2020-02-18,46.63
120586,2020-02-19,47.13
120586,2020-02-20,47.02
120586,2020-02-24,46.01
120586,2020-02-25,45.83
120586,2020-02-26,45.35
120586,2020-02-27,45.18
120586,2020-02-28,43.73
120586,2020-03-02,43.38
120586,2020-03-03,44.06
120586,2020-03-04,43.74
120586,2020-03-05,43.77
120586,2020-03-06,42.82
120586,2020-03-09,41.05
120586,2020-03-11,40.85
120586,2020-03-12,37.53
120586,2020-03-13,38.85
120586,2020-03-16,36.27
120586,2020-03-17,35.39
120586,2020-03-18,33.55
120586,2020-03-19,32.83
120586,2020-03-20,34.43
120586,2020-03-23,30.12
120586,2020-03-24,30.82
120586,2020-03-25,32.6
120586,2020-03-26,33.75
120586,2020-03-27,33.74
120586,2020-03-30,32.66
120586,2020-03-31,33.81
120586,2020-04-01,32.52
120586,2020-04-03,31.94
120586,2020-04-07,34.62
120586,2020-04-08,34.63
120586,2020-04-09,36.1
120586,2020-04-13,35.82
120586,2020-04-15,35.65
120586,2020-04-16,35.97
120586,2020-04-17,37.11
120586,2020-04-20,36.96
120586,2020-04-21,35.84
120586,2020-04-22,36.35
120586,2020-04-23,36.73
120586,2020-04-24,36.06
120586,2020-04-27,36.55
120586,2020-04-28,36.76
120586,2020-04-29,37.35
120586,2020-04-30,38.56
120586,2020-05-04,36.55
120586,2020-05-05,36.25
120586,2020-05-06,36.58
120586,2020-05-07,36.23
120586,2020-05-08,36.38
120586,2020-05-11,36.45
120586,2020-05-12,36.51
120586,2020-05-13,37.21
120586,2020-05-14,36.29
120586,2020-05-15,36.35
120586,2020-05-18,35.04
120586,2020-05-19,35.43
120586,2020-05-20,36.13
120586,2020-05-21,36.43
120586,2020-05-22,36.18
120586,2020-05-26,36.25
120586,2020-05-27,37.13
120586,2020-05-28,37.83
120586,2020-05-29,38.25
120586,2020-06-01,39.04
120586,2020-06-02,39.51
120586,2020-06-03,39.75
120586,2020-06-04,39.81
120586,2020-06-05,40.46
120586,2020-06-08,40.5
120586,2020-06-09,39.91
120586,2020-06-10,39.99
120586,2020-06-11,39.19
120586,2020-06-12,39.44
120586,2020-06-15,38.83
120586,2020-06-16,39.17
120586,2020-06-17,39.24
120586,2020-06-18,39.85
120586,2020-06-19,40.34
120586,2020-06-22,40.64
120586,2020-06-23,41.28
120586,2020-06-24,40.56
120586,2020-06-25,40.47
120586,2020-06-26,40.89
120586,2020-06-29,40.55
120586,2020-06-30,40.56
120586,2020-07-01,40.9
120586,2020-07-02,41.35
120586,2020-07-03,41.59
120586,2020-07-06,42.12
120586,2020-07-07,42.22
120586,2020-07-08,41.85
120586,2020-07-09,42.21
120586,2020-07-10,42.02
120586,2020-07-13,42.18
120586,2020-07-14,41.46
120586,2020-07-15,41.51
120586,2020-07-16,41.94
120586,2020-07-17,42.55
120586,2020-07-20,42.93
120586,2020-07-21,43.5
120586,2020-07-22,43.42
120586,2020-07-23,43.71
120586,2020-07-24,43.46
120586,2020-07-27,43.18
120586,2020-07-28,43.68
120586,2020-07-29,43.39
120586,2020-07-30,43.07
120586,2020-07-31,43.06
120586,2020-08-03,42.54
120586,2020-08-04,43.1
120586,2020-08-05,43.26
120586,2020-08-06,43.61
120586,2020-08-07,43.61
120586,2020-08-10,43.85
120586,2020-08-11,44.04
120586,2020-08-12,44.15
120586,2020-08-13,44.36
120586,2020-08-14,43.84
120586,2020-08-17,44.24
120586,2020-08-18,44.76
120586,2020-08-19,44.9
120586,2020-08-20,44.67
120586,2020-08-21,44.87
120586,2020-08-24,45.1
120586,2020-08-25,45.13
120586,2020-08-26,45.31
120586,2020-08-27,45.32
120586,2020-08-28,45.67
120586,2020-08-31,44.59
120586,2020-09-01,44.98
120586,2020-09-02,45.27
120586,2020-09-03,45.3
120586,2020-09-04,44.49
120586,2020-09-07,44.49
120586,2020-09-08,44.25
120586,2020-09-09,44.02
120586,2020-09-10,44.53
120586,2020-09-11,44.6
120586,2020-09-14,44.5
120586,2020-09-15,44.84
120586,2020-09-16,45.09
120586,2020-09-17,44.8
120586,2020-09-18,44.82
120586,2020-09-21,43.69
120586,2020-09-22,43.28
120586,2020-09-23,43.14
120586,2020-09-24,41.92
120586,2020-09-25,42.96
120586,2020-09-28,43.73
120586,2020-09-29,43.61
120586,2020-09-30,43.58
120586,2020-10-01,44.15
120586,2020-10-05,44.36
120586,2020-10-06,44.79
120586,2020-10-07,44.9
120586,2020-10-08,45.23
120586,2020-10-09,45.59
120586,2020-10-12,45.42
120586,2020-10-13,45.35
120586,2020-10-14,45.4
120586,2020-10-15,44.4
120586,2020-10-16,44.82
120586,2020-10-19,45.31
120586,2020-10-20,45.47
120586,2020-10-21,45.73
120586,2020-10-22,45.67
120586,2020-10-23,45.86
120586,2020-10-26,45.21
120586,2020-10-27,45.53
120586,2020-10-28,45.07
120586,2020-10-29,44.83
120586,2020-10-30,44.74
120586,2020-11-02,45.11
120586,2020-11-03,45.68
120586,2020-11-04,45.91
120586,2020-11-05,46.72
120586,2020-11-06,47.07
120586,2020-11-09,48.0
120586,2020-11-10,48.63
120586,2020-11-11,49.29
120586,2020-11-12,49.13
120586,2020-11-13,49.23
120586,2020-11-17,49.79
120586,2020-11-18,49.98
120586,2020-11-19,49.33
120586,2020-11-20,49.63
120586,2020-11-23,49.79
120586,2020-11-24,50.29
120586,2020-11-25,49.57
120586,2020-11-26,49.95
120586,2020-11-27,49.84
120586,2020-12-01,50.63
120586,2020-12-02,50.72
120586,2020-12-03,50.91
120586,2020-12-04,51.52
120586,2020-12-07,51.96
120586,2020-12-08,52.07
120586,2020-12-09,52.48
120586,2020-12-10,52.26
120586,2020-12-11,52.42
120586,2020-12-14,52.68
120586,2020-12-15,52.63
120586,2020-12-16,52.97
120586,2020-12-17,52.97
120586,2020-12-18,53.08
120586,2020-12-21,51.25
120586,2020-12-22,51.84
120586,2020-12-23,52.47
120586,2020-12-24,53.02
120586,2020-12-28,53.51
120586,2020-12-29,53.69
120586,2020-12-30,53.82
120586,2020-12-31,53.97
120586,2021-01-01,54.08
120586,2021-01-04,54.73
120586,2021-01-05,55.03
120586,2021-01-06,55.02
120586,2021-01-07,55.26
120586,2021-01-08,56.01
120586,2021-01-11,56.48
120586,2021-01-12,56.89
120586,2021-01-13,57.04
120586,2021-01-14,56.99
120586,2021-01-15,56.4
120586,2021-01-18,55.58
120586,2021-01-19,56.39
120586,2021-01-20,56.74
120586,2021-01-21,56.31
120586,2021-01-22,55.54
120586,2021-01-25,55.24
120586,2021-01-27,54.34
120586,2021-01-28,54.03
120586,2021-01-29,53.44
120586,2021-02-01,55.91
120586,2021-02-02,57.32
120586,2021-02-03,57.94
120586,2021-02-04,58.33
120586,2021-02-05,58.02
120586,2021-02-08,58.88
120586,2021-02-09,59.02
120586,2021-02-10,58.9
120586,2021-02-11,59.1
120586,2021-02-12,59.09
