amfi_code,date,nav
120465,2017-01-25,20.29
120465,2017-01-27,20.39
120465,2017-01-30,20.36
120465,2017-01-31,20.17
120465,2017-02-01,20.62
120465,2017-02-02,20.67
120465,2017-02-03,20.69
120465,2017-02-06,20.92
120465,2017-02-07,20.94
120465,2017-02-08,20.91
120465,2017-02-09,20.91
120465,2017-02-10,20.92
120465,2017-02-13,20.89
120465,2017-02-14,20.81
120465,2017-02-15,20.65
120465,2017-02-16,20.8
120465,2017-02-17,20.92
120465,2017-02-20,21.04
120465,2017-02-21,21.06
120465,2017-02-22,21.04
120465,2017-02-23,21.06
120465,2017-02-27,20.9
120465,2017-02-28,20.94
120465,2017-03-01,21.05
120465,2017-03-02,20.88
120465,2017-03-03,20.82
120465,2017-03-06,20.95
120465,2017-03-07,20.88
120465,2017-03-08,20.88
120465,2017-03-09,20.91
120465,2017-03-10,20.9
120465,2017-03-14,21.25
120465,2017-03-15,21.3
120465,2017-03-16,21.5
120465,2017-03-17,21.47
120465,2017-03-20,21.47
120465,2017-03-21,21.66
120465,2017-03-22,21.48
120465,2017-03-23,21.61
120465,2017-03-24,21.65
120465,2017-03-27,21.58
120465,2017-03-28,21.71
120465,2017-03-29,21.8
120465,2017-03-30,21.87
120465,2017-03-31,21.86
120465,2017-04-03,22.0
120465,2017-04-05,22.09
120465,2017-04-06,22.11
120465,2017-04-07,22.06
120465,2017-04-10,22.14
120465,2017-04-11,22.29
120465,2017-04-12,22.23
120465,2017-04-13,22.21
120465,2017-04-17,22.16
120465,2017-04-18,22.05
120465,2017-04-19,22.08
120465,2017-04-20,22.23
120465,2017-04-21,22.21
120465,2017-04-24,22.46
120465,2017-04-25,22.65
120465,2017-04-26,22.79
120465,2017-04-27,22.76
120465,2017-04-28,22.75
120465,2017-05-02,22.82
120465,2017-05-03,22.79
120465,2017-05-04,22.84
120465,2017-05-05,22.69
120465,2017-05-08,22.71
120465,2017-05-09,22.69
120465,2017-05-10,22.93
120465,2017-05-11,22.98
120465,2017-05-12,22.87
120465,2017-05-15,23.08
120465,2017-05-16,23.16
120465,2017-05-17,23.09
120465,2017-05-18,22.79
120465,2017-05-19,22.72
120465,2017-05-22,22.69
120465,2017-05-23,22.59
120465,2017-05-24,22.55
120465,2017-05-25,22.89
120465,2017-05-26,23.09
120465,2017-05-29,23.17
120465,2017-05-30,23.2
120465,2017-05-31,23.33
120465,2017-06-01,23.37
120465,2017-06-02,23.51
120465,2017-06-05,23.57
120465,2017-06-06,23.47
120465,2017-06-07,23.6
120465,2017-06-08,23.6
120465,2017-06-09,23.71
120465,2017-06-12,23.56
120465,2017-06-13,23.57
120465,2017-06-14,23.53
120465,2017-06-15,23.46
120465,2017-06-16,23.57
120465,2017-06-19,23.72
120465,2017-06-20,23.68
120465,2017-06-21,23.69
120465,2017-06-22,23.68
120465,2017-06-23,23.49
120465,2017-06-27,23.36
120465,2017-06-28,23.35
120465,2017-06-29,23.29
120465,2017-06-30,23.36
120465,2017-07-03,23.58
120465,2017-07-04,23.57
120465,2017-07-05,23.63
120465,2017-07-06,23.77
120465,2017-07-07,23.7
120465,2017-07-10,23.85
120465,2017-07-11,23.84
120465,2017-07-12,23.91
120465,2017-07-13,24.12
120465,2017-07-14,24.1
120465,2017-07-17,24.15
120465,2017-07-18,24.0
120465,2017-07-19,24.19
120465,2017-07-20,24.13
120465,2017-07-21,24.24
120465,2017-07-24,24.3
120465,2017-07-25,24.29
120465,2017-07-26,24.36
120465,2017-07-27,24.53
120465,2017-07-28,24.6
120465,2017-07-31,24.78
120465,2017-08-01,24.91
120465,2017-08-02,24.81
120465,2017-08-03,24.65
120465,2017-08-04,24.76
120465,2017-08-07,24.9
120465,2017-08-08,24.71
120465,2017-08-09,24.56
120465,2017-08-10,24.28
120465,2017-08-11,24.2
120465,2017-08-14,24.49
120465,2017-08-16,24.77
120465,2017-08-17,24.67
120465,2017-08-18,24.61
120465,2017-08-21,24.45
120465,2017-08-22,24.47
120465,2017-08-23,24.72
120465,2017-08-24,24.73
120465,2017-08-28,24.94
120465,2017-08-29,24.66
120465,2017-08-30,24.91
120465,2017-08-31,25.0
120465,2017-09-01,25.17
120465,2017-09-04,24.97
120465,2017-09-05,25.16
120465,2017-09-06,25.19
120465,2017-09-07,25.34
120465,2017-09-08,25.38
120465,2017-09-11,25.68
120465,2017-09-12,25.81
120465,2017-09-13,25.74
120465,2017-09-14,25.66
120465,2017-09-15,25.63
120465,2017-09-18,25.82
120465,2017-09-19,25.84
120465,2017-09-20,25.77
120465,2017-09-21,25.7
120465,2017-09-22,25.3
120465,2017-09-25,25.01
120465,2017-09-26,25.06
120465,2017-09-27,24.73
120465,2017-09-28,24.88
120465,2017-09-29,24.99
120465,2017-10-03,25.12
120465,2017-10-04,25.19
120465,2017-10-05,25.18
120465,2017-10-06,25.39
120465,2017-10-09,25.41
120465,2017-10-10,25.53
120465,2017-10-11,25.48
120465,2017-10-12,25.76
120465,2017-10-13,25.88
120465,2017-10-16,25.91
120465,2017-10-17,25.88
120465,2017-10-18,25.84
120465,2017-10-23,25.75
120465,2017-10-24,25.78
120465,2017-10-25,25.67
120465,2017-10-26,25.66
120465,2017-10-27,25.72
120465,2017-10-30,25.89
120465,2017-10-31,25.83
120465,2017-11-01,26.06
120465,2017-11-02,26.02
120465,2017-11-03,26.03
120465,2017-11-06,26.01
120465,2017-11-07,25.82
120465,2017-11-08,25.72
120465,2017-11-09,25.82
120465,2017-11-10,25.83
120465,2017-11-13,25.67
120465,2017-11-14,25.59
120465,2017-11-15,25.52
120465,2017-11-16,25.76
120465,2017-11-17,25.94
120465,2017-11-20,25.94
120465,2017-11-21,25.96
120465,2017-11-22,25.98
120465,2017-11-23,25.91
120465,2017-11-24,26.0
120465,2017-11-27,26.06
120465,2017-11-28,26.12
120465,2017-11-29,26.09
120465,2017-11-30,25.87
120465,2017-12-01,25.7
120465,2017-12-04,25.61
120465,2017-12-05,25.57
120465,2017-12-06,25.45
120465,2017-12-07,25.88
120465,2017-12-08,26.12
120465,2017-12-11,26.23
120465,2017-12-12,26.09
120465,2017-12-13,25.97
120465,2017-12-14,26.03
120465,2017-12-15,26.22
120465,2017-12-18,26.45
120465,2017-12-19,26.74
120465,2017-12-20,26.64
120465,2017-12-21,26.63
120465,2017-12-22,26.76
120465,2017-12-26,26.81
120465,2017-12-27,26.7
120465,2017-12-28,26.69
120465,2017-12-29,26.83
120465,2018-01-01,26.6
120465,2018-01-02,26.54
120465,2018-01-03,26.54
120465,2018-01-04,26.62
120465,2018-01-05,26.87
120465,2018-01-08,26.97
120465,2018-01-09,26.89
120465,2018-01-10,26.82
120465,2018-01-11,26.88
120465,2018-01-12,26.91
120465,2018-01-15,27.05
120465,2018-01-16,26.89
120465,2018-01-17,26.92
120465,2018-01-18,26.95
120465,2018-01-19,27.08
120465,2018-01-22,27.15
120465,2018-01-23,27.27
120465,2018-01-24,27.23
120465,2018-01-25,27.16
120465,2018-01-29,27.41
120465,2018-01-30,27.2
120465,2018-01-31,27.14
120465,2018-02-01,27.2
120465,2018-02-02,26.49
120465,2018-02-05,26.19
120465,2018-02-06,25.96
120465,2018-02-07,25.92
120465,2018-02-08,26.25
120465,2018-02-09,26.03
120465,2018-02-12,26.35
120465,2018-02-14,26.37
120465,2018-02-15,26.37
120465,2018-02-16,26.21
120465,2018-02-19,26.02
120465,2018-02-20,26.02
120465,2018-02-21,26.05
120465,2018-02-22,25.99
120465,2018-02-23,26.32
120465,2018-02-26,26.6
120465,2018-02-27,26.57
120465,2018-02-28,26.46
120465,2018-03-01,26.35
120465,2018-03-05,26.18
120465,2018-03-06,25.94
120465,2018-03-07,25.75
120465,2018-03-08,25.89
120465,2018-03-09,25.97
120465,2018-03-12,26.28
120465,2018-03-13,26.33
120465,2018-03-14,26.33
120465,2018-03-15,26.32
120465,2018-03-16,25.99
120465,2018-03-19,25.76
120465,2018-03-20,25.89
120465,2018-03-21,26.0
120465,2018-03-22,25.9
120465,2018-03-23,25.67
120465,2018-03-26,26.05
120465,2018-03-27,26.25
120465,2018-03-28,26.19
120465,2018-04-02,26.61
120465,2018-04-03,26.7
120465,2018-04-04,26.48
120465,2018-04-05,27.0
120465,2018-04-06,27.1
120465,2018-04-09,27.26
120465,2018-04-10,27.21
120465,2018-04-11,27.29
120465,2018-04-12,27.41
120465,2018-04-13,27.45
120465,2018-04-16,27.65
120465,2018-04-17,27.67
120465,2018-04-18,27.54
120465,2018-04-19,27.58
120465,2018-04-20,27.56
120465,2018-04-23,27.65
120465,2018-04-24,27.67
120465,2018-04-25,27.62
120465,2018-04-26,27.71
120465,2018-04-27,27.72
120465,2018-04-30,27.95
120465,2018-05-02,27.97
120465,2018-05-03,27.78
120465,2018-05-04,27.72
120465,2018-05-07,27.88
120465,2018-05-08,27.79
120465,2018-05-09,27.76
120465,2018-05-10,27.71
120465,2018-05-11,27.93
120465,2018-05-14,27.88
120465,2018-05-15,27.98
120465,2018-05-16,28.02
120465,2018-05-17,28.05
120465,2018-05-18,28.04
120465,2018-05-21,27.73
120465,2018-05-22,27.87
120465,2018-05-23,27.66
120465,2018-05-24,27.82
120465,2018-05-25,28.19
120465,2018-05-28,28.29
120465,2018-05-29,28.22
120465,2018-05-30,28.26
120465,2018-05-31,28.58
120465,2018-06-01,28.39
120465,2018-06-04,28.15
120465,2018-06-05,28.09
120465,2018-06-06,28.35
120465,2018-06-07,28.5
120465,2018-06-08,28.5
120465,2018-06-11,28.59
120465,2018-06-12,28.75
120465,2018-06-13,28.79
120465,2018-06-14,28.82
120465,2018-06-15,28.91
120465,2018-06-18,28.76
120465,2018-06-19,28.56
120465,2018-06-20,28.73
120465,2018-06-21,28.62
120465,2018-06-22,28.85
120465,2018-06-25,28.86
120465,2018-06-26,28.89
120465,2018-06-27,28.77
120465,2018-06-28,28.63
120465,2018-06-29,28.87
120465,2018-07-02,28.86
120465,2018-07-03,29.02
120465,2018-07-04,29.25
120465,2018-07-05,29.25
120465,2018-07-06,29.32
120465,2018-07-09,29.5
120465,2018-07-10,29.66
120465,2018-07-11,29.71
120465,2018-07-12,29.83
120465,2018-07-13,29.98
120465,2018-07-16,29.84
120465,2018-07-17,29.9
120465,2018-07-18,29.89
120465,2018-07-19,29.81
120465,2018-07-20,30.12
120465,2018-07-23,30.25
120465,2018-07-24,30.36
120465,2018-07-25,30.35
120465,2018-07-26,30.27
120465,2018-07-27,30.4
120465,2018-07-30,30.36
120465,2018-07-31,30.56
120465,2018-08-01,30.57
120465,2018-08-02,30.25
120465,2018-08-03,30.42
120465,2018-08-06,30.34
120465,2018-08-07,30.39
120465,2018-08-08,30.54
120465,2018-08-09,30.56
120465,2018-08-10,30.45
120465,2018-08-13,30.29
120465,2018-08-14,30.48
120465,2018-08-16,30.33
120465,2018-08-17,30.53
120465,2018-08-20,30.7
120465,2018-08-21,30.66
120465,2018-08-23,30.69
120465,2018-08-24,30.67
120465,2018-08-27,30.93
120465,2018-08-28,31.06
120465,2018-08-29,30.98
120465,2018-08-30,30.78
120465,2018-08-31,30.73
120465,2018-09-03,30.42
120465,2018-09-04,30.18
120465,2018-09-05,29.97
120465,2018-09-06,30.04
120465,2018-09-07,30.19
120465,2018-09-10,29.74
120465,2018-09-11,29.45
120465,2018-09-12,29.56
120465,2018-09-14,29.92
120465,2018-09-17,29.6
120465,2018-09-18,29.47
120465,2018-09-19,29.22
120465,2018-09-21,29.0
120465,2018-09-24,28.46
120465,2018-09-25,28.76
120465,2018-09-26,28.65
120465,2018-09-27,28.45
120465,2018-09-28,28.36
120465,2018-10-01,28.33
120465,2018-10-03,27.84
120465,2018-10-04,27.3
120465,2018-10-05,26.84
120465,2018-10-08,26.87
120465,2018-10-09,26.84
120465,2018-10-10,27.39
120465,2018-10-11,26.73
120465,2018-10-12,27.36
120465,2018-10-15,27.29
120465,2018-10-16,27.39
120465,2018-10-17,26.98
120465,2018-10-19,26.66
120465,2018-10-22,26.5
120465,2018-10-23,26.19
120465,2018-10-24,26.5
120465,2018-10-25,26.42
120465,2018-10-26,26.34
120465,2018-10-29,26.7
120465,2018-10-30,26.57
120465,2018-10-31,26.93
120465,2018-11-01,26.96
120465,2018-11-02,27.39
120465,2018-11-05,27.37
120465,2018-11-06,27.34
120465,2018-11-09,27.51
120465,2018-11-12,27.31
120465,2018-11-13,27.51
120465,2018-11-14,27.53
120465,2018-11-15,27.77
120465,2018-11-16,27.95
120465,2018-11-19,28.04
120465,2018-11-20,27.89
120465,2018-11-21,27.91
120465,2018-11-22,27.74
120465,2018-11-26,27.95
120465,2018-11-27,28.15
120465,2018-11-28,28.27
120465,2018-11-29,28.63
120465,2018-11-30,28.77
120465,2018-12-03,28.77
120465,2018-12-04,28.75
120465,2018-12-05,28.62
120465,2018-12-06,28.19
120465,2018-12-07,28.59
120465,2018-12-10,28.13
120465,2018-12-11,28.26
120465,2018-12-12,28.64
120465,2018-12-13,28.88
120465,2018-12-14,28.91
120465,2018-12-17,29.04
120465,2018-12-18,29.16
120465,2018-12-19,29.28
120465,2018-12-20,29.2
120465,2018-12-21,28.77
120465,2018-12-24,28.55
120465,2018-12-26,28.7
120465,2018-12-27,28.76
120465,2018-12-28,28.98
120465,2018-12-31,28.99
120465,2019-01-01,29.06
120465,2019-01-02,28.89
120465,2019-01-03,28.73
120465,2019-01-04,28.72
120465,2019-01-07,28.75
120465,2019-01-08,28.71
120465,2019-01-09,28.79
120465,2019-01-10,28.77
120465,2019-01-11,28.65
120465,2019-01-14,28.48
120465,2019-01-15,28.79
120465,2019-01-16,28.73
120465,2019-01-17,28.75
120465,2019-01-18,28.79
120465,2019-01-21,28.92
120465,2019-01-22,28.91
120465,2019-01-23,28.79
120465,2019-01-24,28.79
120465,2019-01-25,28.64
120465,2019-01-28,28.37
120465,2019-01-29,28.43
120465,2019-01-30,28.45
120465,2019-01-31,28.74
120465,2019-02-01,28.99
120465,2019-02-04,29.1
120465,2019-02-05,29.19
120465,2019-02-06,29.52
120465,2019-02-07,29.57
120465,2019-02-08,29.42
120465,2019-02-11,29.29
120465,2019-02-12,29.16
120465,2019-02-13,29.09
120465,2019-02-14,28.96
120465,2019-02-15,28.83
120465,2019-02-18,28.6
120465,2019-02-19,28.49
120465,2019-02-20,28.73
120465,2019-02-21,28.85
120465,2019-02-22,28.78
120465,2019-02-25,29.05
120465,2019-02-26,28.99
120465,2019-02-27,28.86
120465,2019-02-28,28.77
120465,2019-03-01,28.87
120465,2019-03-05,29.03
120465,2019-03-06,29.19
120465,2019-03-07,29.11
120465,2019-03-08,29.1
120465,2019-03-11,29.34
120465,2019-03-12,29.57
120465,2019-03-13,29.74
120465,2019-03-14,29.69
120465,2019-03-15,29.97
120465,2019-03-18,30.02
120465,2019-03-19,30.09
120465,2019-03-20,30.06
120465,2019-03-22,29.98
120465,2019-03-25,29.75
120465,2019-03-26,30.09
120465,2019-03-27,30.01
120465,2019-03-28,30.29
120465,2019-03-29,30.42
120465,2019-04-01,30.53
120465,2019-04-02,30.65
120465,2019-04-03,30.61
120465,2019-04-04,30.46
120465,2019-04-05,30.7
120465,2019-04-08,30.6
120465,2019-04-09,30.63
120465,2019-04-10,30.47
120465,2019-04-11,30.44
120465,2019-04-12,30.47
120465,2019-04-15,30.6
120465,2019-04-16,30.84
120465,2019-04-18,30.72
120465,2019-04-22,30.44
120465,2019-04-23,30.38
120465,2019-04-24,30.81
120465,2019-04-25,30.65
120465,2019-04-26,30.89
120465,2019-04-30,31.0
120465,2019-05-02,30.94
120465,2019-05-03,30.83
120465,2019-05-06,30.53
120465,2019-05-07,30.39
120465,2019-05-08,30.08
120465,2019-05-09,30.04
120465,2019-05-10,30.0
120465,2019-05-13,29.85
120465,2019-05-14,29.8
120465,2019-05-15,29.89
120465,2019-05-16,30.21
120465,2019-05-17,30.67
120465,2019-05-20,31.66
120465,2019-05-21,31.4
120465,2019-05-22,31.5
120465,2019-05-23,31.34
120465,2019-05-24,31.75
120465,2019-05-27,31.85
120465,2019-05-28,31.84
120465,2019-05-29,31.76
120465,2019-05-30,32.06
120465,2019-05-31,32.11
120465,2019-06-03,32.5
120465,2019-06-04,32.32
120465,2019-06-06,31.99
120465,2019-06-07,32.05
120465,2019-06-10,32.18
120465,2019-06-11,32.27
120465,2019-06-12,32.13
120465,2019-06-13,32.21
120465,2019-06-14,32.04
120465,2019-06-17,31.78
120465,2019-06-18,31.91
120465,2019-06-19,32.01
120465,2019-06-20,32.38
120465,2019-06-21,32.07
120465,2019-06-24,32.06
120465,2019-06-25,32.19
120465,2019-06-26,32.35
120465,2019-06-27,32.37
120465,2019-06-28,32.34
120465,2019-07-01,32.5
120465,2019-07-02,32.62
120465,2019-07-03,32.6
120465,2019-07-04,32.66
120465,2019-07-05,32.38
120465,2019-07-08,31.65
120465,2019-07-09,31.57
120465,2019-07-10,31.39
120465,2019-07-11,31.53
120465,2019-07-12,31.47
120465,2019-07-15,31.66
120465,2019-07-16,31.84
120465,2019-07-17,31.94
120465,2019-07-18,31.79
120465,2019-07-19,31.35
120465,2019-07-22,31.0
120465,2019-07-23,31.02
120465,2019-07-24,30.93
120465,2019-07-25,30.88
120465,2019-07-26,31.23
120465,2019-07-29,31.17
120465,2019-07-30,31.13
120465,2019-07-31,31.2
120465,2019-08-01,30.88
120465,2019-08-02,31.03
120465,2019-08-05,30.8
120465,2019-08-06,31.13
120465,2019-08-07,30.99
120465,2019-08-08,31.34
120465,2019-08-09,31.72
120465,2019-08-13,31.08
120465,2019-08-14,31.32
120465,2019-08-16,31.36
120465,2019-08-19,31.38
120465,2019-08-20,31.32
120465,2019-08-21,31.23
120465,2019-08-22,30.79
120465,2019-08-23,30.89
120465,2019-08-26,31.57
120465,2019-08-27,31.58
120465,2019-08-28,31.5
120465,2019-08-29,31.28
120465,2019-08-30,31.45
120465,2019-09-03,30.89
120465,2019-09-04,30.97
120465,2019-09-05,30.87
120465,2019-09-06,31.12
120465,2019-09-09,31.34
120465,2019-09-11,31.34
120465,2019-09-12,31.26
120465,2019-09-13,31.51
120465,2019-09-16,31.42
120465,2019-09-17,31.08
120465,2019-09-18,31.2
120465,2019-09-19,30.9
120465,2019-09-20,32.56
120465,2019-09-23,33.82
120465,2019-09-24,33.65
120465,2019-09-25,33.41
120465,2019-09-26,33.75
120465,2019-09-27,33.77
120465,2019-09-30,33.67
120465,2019-10-01,33.47
120465,2019-10-03,33.25
120465,2019-10-04,32.85
120465,2019-10-07,32.74
120465,2019-10-09,33.22
120465,2019-10-10,33.06
120465,2019-10-11,33.4
120465,2019-10-14,33.28
120465,2019-10-15,33.46
120465,2019-10-16,33.61
120465,2019-10-17,33.88
120465,2019-10-18,34.01
120465,2019-10-22,33.58
120465,2019-10-23,33.62
120465,2019-10-24,33.64
120465,2019-10-25,33.62
120465,2019-10-29,34.04
120465,2019-10-30,34.09
120465,2019-10-31,34.11
120465,2019-11-01,34.06
120465,2019-11-04,34.2
120465,2019-11-05,34.18
120465,2019-11-06,34.28
120465,2019-11-07,34.41
120465,2019-11-08,34.2
120465,2019-11-11,34.19
120465,2019-11-13,34.14
120465,2019-11-14,34.27
120465,2019-11-15,34.26
120465,2019-11-18,34.09
120465,2019-11-19,34.09
120465,2019-11-20,34.12
120465,2019-11-21,34.11
120465,2019-11-22,33.9
120465,2019-11-25,34.26
120465,2019-11-26,34.2
120465,2019-11-27,34.4
120465,2019-11-28,34.5
120465,2019-11-29,34.28
120465,2019-12-02,34.24
120465,2019-12-03,34.24
120465,2019-12-04,34.33
120465,2019-12-05,34.31
120465,2019-12-06,34.16
120465,2019-12-09,34.15
120465,2019-12-10,34.06
120465,2019-12-11,34.22
120465,2019-12-12,34.36
120465,2019-12-13,34.49
120465,2019-12-16,34.41
120465,2019-12-17,34.75
120465,2019-12-18,34.92
120465,2019-12-19,35.05
120465,2019-12-20,35.07
120465,2019-12-23,35.06
120465,2019-12-24,34.94
120465,2019-12-26,34.83
120465,2019-12-27,35.06
120465,2019-12-30,35.01
120465,2019-12-31,34.78
120465,2020-01-01,34.76
120465,2020-01-02,34.88
120465,2020-01-03,34.74
120465,2020-01-06,34.16
120465,2020-01-07,34.31
120465,2020-01-08,34.31
120465,2020-01-09,34.78
120465,2020-01-10,34.9
120465,2020-01-13,35.12
120465,2020-01-14,35.23
120465,2020-01-15,35.23
120465,2020-01-16,35.37
120465,2020-01-17,35.46
120465,2020-01-20,35.07
120465,2020-01-21,34.91
120465,2020-01-22,34.75
120465,2020-01-23,34.9
120465,2020-01-24,35.16
120465,2020-01-27,34.91
120465,2020-01-28,34.81
120465,2020-01-29,35.12
120465,2020-01-30,34.99
120465,2020-01-31,35.02
120465,2020-02-03,34.83
120465,2020-02-04,35.52
120465,2020-02-05,35.74
120465,2020-02-06,35.86
120465,2020-02-07,35.79
120465,2020-02-10,36.02
120465,2020-02-11,36.13
120465,2020-02-12,36.54
120465,2020-02-13,36.52
120465,2020-02-14,36.32
120465,2020-02-17,36.18
120465,2020-02-18,36.08
120465,2020-02-19,36.48
120465,2020-02-20,36.34
120465,2020-02-24,35.77
120465,2020-02-25,35.73
120465,2020-02-26,35.53
120465,2020-02-27,35.45
120465,2020-02-28,34.44
120465,2020-03-02,34.27
120465,2020-03-03,34.61
120465,2020-03-04,34.43
120465,2020-03-05,34.65
120465,2020-03-06,34.17
120465,2020-03-09,33.05
120465,2020-03-11,33.1
120465,2020-03-12,31.21
120465,2020-03-13,31.97
120465,2020-03-16,30.23
120465,2020-03-17,29.57
120465,2020-03-18,27.94
120465,2020-03-19,27.36
120465,2020-03-20,28.59
120465,2020-03-23,25.54
120465,2020-03-24,26.23
120465,2020-03-25,27.65
120465,2020-03-26,28.7
120465,2020-03-27,28.59
120465,2020-03-30,27.63
120465,2020-03-31,28.3
120465,2020-04-01,27.29
120465,2020-04-03,26.68
120465,2020-04-07,28.53
120465,2020-04-08,28.51
120465,2020-04-09,29.51
120465,2020-04-13,29.01
120465,2020-04-15,28.78
120465,2020-04-16,28.85
120465,2020-04-17,29.4
120465,2020-04-20,29.41
120465,2020-04-21,28.8
120465,2020-04-22,29.33
120465,2020-04-23,29.72
120465,2020-04-24,29.24
120465,2020-04-27,29.66
120465,2020-04-28,29.81
120465,2020-04-29,30.13
120465,2020-04-30,30.71
120465,2020-05-04,29.33
120465,2020-05-05,28.95
120465,2020-05-06,29.14
120465,2020-05-07,28.85
120465,2020-05-08,29.17
120465,2020-05-11,29.13
120465,2020-05-12,29.02
120465,2020-05-13,29.31
120465,2020-05-14,28.78
120465,2020-05-15,28.81
120465,2020-05-18,28.16
120465,2020-05-19,28.39
120465,2020-05-20,28.87
120465,2020-05-21,28.94
120465,2020-05-22,28.79
120465,2020-05-26,28.53
120465,2020-05-27,29.0
120465,2020-05-28,29.39
120465,2020-05-29,29.54
120465,2020-06-01,30.13
120465,2020-06-02,30.56
120465,2020-06-03,30.76
120465,2020-06-04,30.7
120465,2020-06-05,30.96
120465,2020-06-08,30.99
120465,2020-06-09,30.6
120465,2020-06-10,30.73
120465,2020-06-11,30.25
120465,2020-06-12,30.42
120465,2020-06-15,30.03
120465,2020-06-16,30.31
120465,2020-06-17,30.24
120465,2020-06-18,30.63
120465,2020-06-19,31.03
120465,2020-06-22,31.26
120465,2020-06-23,31.74
120465,2020-06-24,31.29
120465,2020-06-25,31.28
120465,2020-06-26,31.42
120465,2020-06-29,31.33
120465,2020-06-30,31.33
120465,2020-07-01,31.47
120465,2020-07-02,31.67
120465,2020-07-03,31.79
120465,2020-07-06,32.19
120465,2020-07-07,32.53
120465,2020-07-08,32.13
120465,2020-07-09,32.42
120465,2020-07-10,32.37
120465,2020-07-13,32.33
120465,2020-07-14,31.9
120465,2020-07-15,31.89
120465,2020-07-16,32.27
120465,2020-07-17,32.62
120465,2020-07-20,33.06
120465,2020-07-21,33.21
120465,2020-07-22,33.02
120465,2020-07-23,33.22
120465,2020-07-24,33.09
120465,2020-07-27,32.96
120465,2020-07-28,33.36
120465,2020-07-29,33.17
120465,2020-07-30,33.06
120465,2020-07-31,33.04
120465,2020-08-03,32.63
120465,2020-08-04,33.15
120465,2020-08-05,33.14
120465,2020-08-06,33.5
120465,2020-08-07,33.6
120465,2020-08-10,33.76
120465,2020-08-11,33.75
120465,2020-08-12,33.62
120465,2020-08-13,33.59
120465,2020-08-14,33.26
120465,2020-08-17,33.38
120465,2020-08-18,33.85
120465,2020-08-19,33.89
120465,2020-08-20,33.67
120465,2020-08-21,33.81
120465,2020-08-24,34.1
120465,2020-08-25,34.26
120465,2020-08-26,34.38
120465,2020-08-27,34.32
120465,2020-08-28,34.38
120465,2020-08-31,33.61
120465,2020-09-01,34.04
120465,2020-09-02,34.16
120465,2020-09-03,34.21
120465,2020-09-04,33.79
120465,2020-09-07,33.81
120465,2020-09-08,33.69
120465,2020-09-09,33.6
120465,2020-09-10,33.97
120465,2020-09-11,34.06
120465,2020-09-14,33.88
120465,2020-09-15,34.11
120465,2020-09-16,34.39
120465,2020-09-17,34.18
120465,2020-09-18,34.24
120465,2020-09-21,33.51
120465,2020-09-22,33.33
120465,2020-09-23,33.22
120465,2020-09-24,32.33
120465,2020-09-25,33.05
120465,2020-09-28,33.44
120465,2020-09-29,33.46
120465,2020-09-30,33.64
120465,2020-10-01,34.11
120465,2020-10-05,34.34
120465,2020-10-06,34.67
120465,2020-10-07,34.83
120465,2020-10-08,35.23
120465,2020-10-09,35.32
120465,2020-10-12,35.34
120465,2020-10-13,35.27
120465,2020-10-14,35.36
120465,2020-10-15,34.56
120465,2020-10-16,34.84
120465,2020-10-19,35.11
120465,2020-10-20,35.26
120465,2020-10-21,35.24
120465,2020-10-22,35.14
120465,2020-10-23,35.25
120465,2020-10-26,34.98
120465,2020-10-27,35.64
120465,2020-10-28,35.25
120465,2020-10-29,35.26
120465,2020-10-30,35.03
120465,2020-11-02,35.14
120465,2020-11-03,35.49
120465,2020-11-04,35.93
120465,2020-11-05,36.47
120465,2020-11-06,36.79
120465,2020-11-09,37.39
120465,2020-11-10,37.68
120465,2020-11-11,38.07
120465,2020-11-12,37.92
120465,2020-11-13,38.06
120465,2020-11-17,38.53
120465,2020-11-18,38.6
120465,2020-11-19,38.12
120465,2020-11-20,38.57
120465,2020-11-23,38.85
120465,2020-11-24,39.13
120465,2020-11-25,38.44
120465,2020-11-26,38.87
120465,2020-11-27,38.87
120465,2020-12-01,39.23
120465,2020-12-02,39.18
120465,2020-12-03,39.26
120465,2020-12-04,39.55
120465,2020-12-07,39.72
120465,2020-12-08,39.93
120465,2020-12-09,40.29
120465,2020-12-10,40.19
120465,2020-12-11,40.32
120465,2020-12-14,40.44
120465,2020-12-15,40.55
120465,2020-12-16,40.88
120465,2020-12-17,41.11
120465,2020-12-18,41.26
120465,2020-12-21,40.26
120465,2020-12-22,40.57
120465,2020-12-23,41.05
120465,2020-12-24,41.43
120465,2020-12-28,41.74
120465,2020-12-29,41.82
120465,2020-12-30,42.08
120465,2020-12-31,42.15
120465,2021-01-01,42.21
120465,2021-01-04,42.51
120465,2021-01-05,42.73
120465,2021-01-06,42.54
120465,2021-01-07,42.37
120465,2021-01-08,43.03
120465,2021-01-11,43.41
120465,2021-01-12,43.41
120465,2021-01-13,43.1
120465,2021-01-14,43.12
120465,2021-01-15,42.6
120465,2021-01-18,42.01
120465,2021-01-19,42.73
120465,2021-01-20,43.02
120465,2021-01-21,42.91
120465,2021-01-22,42.47
120465,2021-01-25,42.11
120465,2021-01-27,41.35
120465,2021-01-28,40.81
120465,2021-01-29,40.1
120465,2021-02-01,41.84
120465,2021-02-02,42.82
120465,2021-02-03,43.15
120465,2021-02-04,43.53
120465,2021-02-05,43.64
120465,2021-02-08,44.04
120465,2021-02-09,43.96
120465,2021-02-10,44.08
120465,2021-02-11,44.23
120465,2021-02-12,44.3
